# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
85530	-0.19972551	0.56096804	Bylas	417.7	4
85531	-0.20018162	0.5580274	Central	4.20	91
85532	-0.21348788	0.5697489	Claypool	0.00	0
85533	-0.19221236	0.55905056	Clifton	0.00	0
85534	-0.1919022	0.557052	Duncan	442.2	6
85535	-0.20149103	0.56009877	Eden	4.40	2
85536	-0.20241125	0.561268	Fort Thomas	144.6	1
85539	-0.21534456	0.572049	Miami	56.1	90
85540	-0.19308153	0.5602869	Morenci	100.1	34
85541	-0.21595941	0.57813287	Payson	783.0	28
85542	-0.21324939	0.57551384	Peridot	219.2	16
85543	-0.1999851	0.5581548	Pima	596.8	6
85544	-0.21923546	0.58678603	Pine	165.8	15
85545	-0.21566832	0.5736332	Roosevelt	390.5	2
85546	-0.19907989	0.5568799	Safford	674.6	28
85547	-0.21787283	0.58544147	Payson	0.00	0
85548	-0.19985159	0.55669737	Safford	0.00	0
85550	-0.20920606	0.5668435	San Carlos	566.6	10
85551	-0.19893165	0.5573758	Solomon	53.6	12
85552	-0.19962883	0.557613	Thatcher	23.9	273
85553	-0.21324939	0.57551384	Tonto Basin	303.7	3
85554	-0.21324939	0.57551384	Young	760.0	1
85601	-0.2330735	0.5472336	Arivaca	120.5	7
85602	-0.20921116	0.5445839	Benson	748.3	13
85603	-0.20425303	0.5333841	Bisbee	225.2	34
85605	-0.2014746	0.5408766	Bowie	327.1	2
85606	-0.20297638	0.5437974	Cochise	128.2	12
85607	-0.20453867	0.5362334	Douglas	0.00	0
85608	-0.20105332	0.5323801	Douglas	1.9	1555
85609	-0.20272449	0.543705	Dragoon	130.2	2
85610	-0.20062958	0.538031	Elfrida	444.9	3
85611	-0.2147318	0.537868	Elgin	307.9	3
85613	-0.21128184	0.53644407	Fort Huachuca	46.9	101
85614	-0.21983558	0.5427227	Green Valley	135.7	157
85615	-0.20931967	0.5335393	Hereford	208.5	46
85616	-0.21012394	0.5371009	Huachuca City	133.8	39
85617	-0.20444435	0.53459	Mc Neal	220.6	6
85618	-0.21371187	0.5571343	Mammoth	112.3	11
85619	-0.21553227	0.5515989	Mount Lemmon	203.1	1
85620	-0.20588346	0.5325544	Naco	1.1	735
85621	-0.21978769	0.53606117	Nogales	282.3	81
85622	-0.21946345	0.5429318	Green Valley	48.8	131
85623	-0.21610433	0.5564115	Oracle	346.8	11
85624	-0.21660738	0.5366373	Patagonia	391.4	2
85625	-0.2045619	0.5391098	Pearce	253.0	8
85626	-0.20142487	0.5314146	Pirtleville	0.70	869
85627	-0.20958714	0.5448816	Pomerene	17.2	56
85628	-0.22000092	0.5373142	Nogales	0.00	0
85629	-0.21869749	0.5442227	Sahuarita	230.4	92
85630	-0.20824443	0.54188347	Saint David	182.9	16
85631	-0.21254009	0.5554775	San Manuel	116.6	35
85632	-0.20220152	0.54078114	San Simon	0.00	0
85633	-0.2330735	0.5472336	Sasabe	301.1	1
85634	-0.21577312	0.54449415	Sells	0.00	0
85635	-0.20593213	0.54009926	Sierra Vista	71.4	484
85636	-0.21042958	0.53825676	Sierra Vista	0.00	0
85637	-0.21536982	0.5390922	Sonoita	120.7	8
85638	-0.20744602	0.5378506	Tombstone	323.9	6
85639	-0.2330735	0.5472336	Topawa	0.00	0
85640	-0.22184578	0.5391011	Tumacacori	7.40	61
85641	-0.21574293	0.5449978	Vail	463.4	43
85643	-0.20364739	0.5443597	Willcox	0.00	0
85644	-0.20293736	0.54834485	Willcox	0.00	0
85645	-0.22238217	0.54018235	Amado	203.0	9
85646	-0.22212662	0.53874815	Tubac	128.7	7
85648	-0.22250089	0.5372938	Rio Rico	157.2	127
85650	-0.20995048	0.5350027	Sierra Vista	41.7	357
85652	-0.22051811	0.5531663	Cortaro	0.00	0
85653	-0.22112222	0.55367064	Marana	349.3	38
85654	-0.2330735	0.5472336	Rillito	1.00	4715
85655	-0.20220152	0.54078114	Douglas	0.00	0
85662	-0.22000092	0.5373142	Nogales	0.00	0
85670	-0.20220152	0.54078114	Fort Huachuca	0.00	0
85671	-0.20220152	0.54078114	Sierra Vista	0.00	0
85701	-0.21901518	0.54933584	Tucson	1.40	3284
