# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172
85744	-0.2330735	0.5472336	Tucson
85745	-0.21754336	0.54906714	Tucson
85746	-0.2330735	0.5472336	Tucson
85747	-0.21580285	0.5467056	Tucson
85748	-0.21565637	0.5487225	Tucson
85749	-0.21563719	0.5496204	Tucson
85750	-0.21690583	0.55041254	Tucson
85751	-0.21544898	0.5477798	Tucson
85752	-0.2330735	0.5472336	Tucson
85754	-0.2330735	0.5472336	Tucson
85775	-0.2330735	0.5472336	Tucson
85777	-0.2177929	0.54654586	Tucson
85901	-0.19930208	0.5881332	Show Low
85902	-0.20005263	0.58339405	Show Low
85911	-0.2010358	0.6011183	Cibecue
85912	-0.20251039	0.5832014	White Mountain Lake
85920	-0.18909873	0.57966006	Alpine
85922	-0.19216079	0.56101584	Blue
85923	-0.2010358	0.6011183	Clay Springs
85924	-0.1954796	0.5857563	Concho
85925	-0.19002517	0.57855856	Eagar
85926	-0.19995531	0.58165574	Fort Apache
85927	-0.19045733	0.59870064	Greer
85928	-0.20757458	0.58652616	Heber
85929	-0.19948356	0.5811242	Lakeside
85930	-0.19804612	0.5791373	Mcnary
85931	-0.21409959	0.60765254	Forest Lakes
85932	-0.19045733	0.59870064	Nutrioso
85933	-0.20717916	0.5864407	Overgaard
85934	-0.2010358	0.6011183	Pinedale
85935	-0.19904561	0.580457	Pinetop
85936	-0.19171885	0.58572805	Saint Johns
85937	-0.20054312	0.58744466	Snowflake
85938	-0.18987831	0.5787376	Springerville
85939	-0.19955023	0.583619	Taylor
85940	-0.19045733	0.59870064	Vernon
85941	-0.2007458	0.57467794	Whiteriver
85942	-0.19978838	0.5895691	Woodruff
86001	-0.21743661	0.6152432	Flagstaff
86002	-0.22460593	0.6110674	Flagstaff
86003	-0.22460593	0.6110674	Flagstaff
86004	-0.21456565	0.60903895	Flagstaff
86011	-0.22460593	0.6110674	Flagstaff
86015	-0.22460593	0.6110674	Bellemont
86016	-0.22460593	0.6110674	Gray Mountain
86017	-0.22089098	0.59812963	Munds Park
86018	-0.22428805	0.60432446	Parks
86020	-0.22460593	0.6110674	Cameron
86021	-0.23322804	0.6366172	Colorado City
86022	-0.22707757	0.63537574	Fredonia
86023	-0.224768	0.61665606	Grand Canyon
86024	-0.22460593	0.6110674	Happy Jack
86025	-0.19957754	0.5918397	Holbrook
86028	-0.19045733	0.59870064	Petrified Forest Natl Pk
86029	-0.2010358	0.6011183	Sun Valley
86030	-0.2010358	0.6011183	Hotevilla
86031	-0.2010358	0.6011183	Indian Wells
86032	-0.2025203	0.59592354	Joseph City
86033	-0.2010358	0.6011183	Kayenta
86034	-0.2010358	0.6011183	Keams Canyon
86035	-0.22460593	0.6110674	Leupp
86036	-0.21256691	0.63213384	Marble Canyon
86038	-0.21849385	0.5971465	Mormon Lake
86039	-0.2010358	0.6011183	Kykotsmovi Village
86040	-0.21331243	0.6320387	Page
86042	-0.2010358	0.6011183	Polacca
86043	-0.2010358	0.6011183	Second Mesa
86044	-0.22460593	0.6110674	Tonalea
86045	-0.21195166	0.61792624	Tuba City
86046	-0.2280915	0.6167561	Williams
86047	-0.20362632	0.58990395	Winslow
86052	-0.22460593	0.6110674	North Rim
86053	-0.21262881	0.6319221	Kaibito
86054	-0.20261963	0.62465835	Shonto
86301	-0.23481978	0.5947919	Prescott
86302	-0.23389806	0.59380996	Prescott
86303	-0.23254704	0.59216046	Prescott
86304	-0.23381978	0.5941849	Prescott
86305	-0.22960557	0.5949987	Prescott
86312	-0.23103717	0.59497905	Prescott Valley
86313	-0.23218283	0.59586453	Prescott
86314	-0.23052761	0.59416735	Prescott Valley
86320	-0.22951783	0.60010886	Ash Fork
86321	-0.24331668	0.5956509	Bagdad
86322	-0.2243357	0.5920758	Camp Verde
86323	-0.22886798	0.59615695	Chino Valley
86324	-0.22860022	0.59440196	Clarkdale
86325	-0.22550738	0.5952302	Cornville
86326	-0.22740269	0.5939137	Cottonwood
86327	-0.23104441	0.5929843	Dewey
86329	-0.23070684	0.5922539	Humboldt
86330	-0.23218283	0.59586453	Iron Springs
86331	-0.22800465	0.59589076	Jerome
86332	-0.23663491	0.5919523	Kirkland
86333	-0.22976847	0.5902295	Mayer
86334	-0.2338403	0.5979128	Paulden
86335	-0.22393957	0.5932926	Rimrock
86336	-0.21635573	0.5940975	Sedona
86337	-0.23693505	0.6078663	Seligman
86338	-0.23218283	0.59586453	Skull Valley
86339	-0.2222152	0.5977429	Sedona
86340	-0.23218283	0.59586453	Sedona
86341	-0.22314495	0.5955689	Sedona
86342	-0.22380766	0.5932728	Lake Montezuma
86343	-0.23218283	0.59586453	Crown King
86351	-0.2212398	0.59981406	Sedona
86401	-0.25274414	0.6109868	Kingman
86402	-0.25364938	0.6097586	Kingman
86403	-0.2596402	0.5972457	Lake Havasu City
86404	-0.2597338	0.5982853	Lake Havasu City
86405	-0.24669583	0.61456764	Lake Havasu City
86406	-0.25610626	0.6011516	Lake Havasu City
86411	-0.24669583	0.61456764	Hackberry
86412	-0.25015086	0.6114905	Hualapai
86413	-0.25571513	0.6108211	Golden Valley
86426	-0.2613055	0.6077225	Fort Mohave
86427	-0.2617113	0.6066873	Fort Mohave
86429	-0.26054794	0.60945785	Bullhead City
86430	-0.26069584	0.6090523	Bullhead City
86431	-0.25542372	0.6123668	Chloride
86432	-0.2615356	0.60480213	Littlefield
86433	-0.25888175	0.6065643	Oatman
86434	-0.24376082	0.61285675	Peach Springs
86435	-0.22460593	0.6110674	Supai
86436	-0.26110536	0.60252714	Topock
86437	-0.24669583	0.61456764	Valentine
86438	-0.24669583	0.61456764	Yucca
86439	-0.2619288	0.60837364	Bullhead City
86440	-0.25687838	0.6066022	Mohave Valley
86441	-0.25611758	0.61035264	Dolan Springs
86442	-0.25812662	0.60600436	Bullhead City
86443	-0.2554286	0.6091584	Temple Bar Marina
86444	-0.25144812	0.622228	Meadview
86445	-0.24669583	0.61456764	Willow Beach
86446	-0.2623852	0.60405135	Mohave Valley
